date,temperature,precipitation,wind_speed
2016-01-01,2.8,0.0,26.7
2016-01-02,2.6,0.0,24.5
2016-01-03,2.9,6.3,24.5
2016-01-04,-4.2,0.4,18.0
2016-01-05,-3.8,0.0,10.4
2016-01-06,-1.8,0.5,19.6
2016-01-07,-1.3,1.3,16.8
2016-01-08,-1.7,0.9,15.5
2016-01-09,0.3,0.0,25.9
2016-01-10,2.8,3.0,18.7
2016-01-11,0.9,11.8,24.7
2016-01-12,1.5,0.0,24.8
2016-01-13,-0.1,0.0,19.3
2016-01-14,0.3,0.0,21.5
2016-01-15,2.4,0.0,13.7
2016-01-16,1.9,0.9,22.5
2016-01-17,-2.7,0.0,18.7
2016-01-18,-3.2,0.0,17.8
2016-01-19,-3.1,0.0,24.7
2016-01-20,-1.9,0.0,27.1
2016-01-21,-1.6,0.0,21.6
2016-01-22,-3.5,0.0,13.8
2016-01-23,-2.9,0.0,12.8
2016-01-24,-0.0,0.0,17.8
2016-01-25,0.6,0.0,19.7
2016-01-26,-0.7,4.0,14.8
2016-01-27,-2.7,0.8,18.4
2016-01-28,-5.6,0.0,10.8
2016-01-29,-4.5,0.0,11.8
2016-01-30,-2.2,0.5,26.4
2016-01-31,-0.5,1.4,24.9
2016-02-01,-1.2,1.2,12.0
2016-02-02,-1.1,0.0,17.0
2016-02-03,-0.1,0.0,14.7
2016-02-04,-0.5,0.0,19.2
2016-02-05,1.4,0.0,17.0
2016-02-06,2.5,0.0,12.0
2016-02-07,5.2,0.0,19.1
2016-02-08,0.1,0.0,20.6
2016-02-09,-4.3,0.0,19.4
2016-02-10,-5.2,0.0,20.4
2016-02-11,-4.4,0.0,24.3
2016-02-12,-4.3,0.0,23.5
2016-02-13,-3.5,0.0,13.7
2016-02-14,-1.7,0.0,16.1
2016-02-15,-3.3,0.0,11.8
2016-02-16,-5.0,0.0,9.5
2016-02-17,-3.3,0.0,13.7
2016-02-18,-0.1,0.0,19.9
2016-02-19,0.2,0.0,21.4
2016-02-20,2.4,0.2,15.7
2016-02-21,2.8,0.0,15.0
2016-02-22,3.7,0.0,14.1
2016-02-23,7.5,0.0,13.3
2016-02-24,10.0,0.0,17.6
2016-02-25,10.4,0.0,24.0
2016-02-26,11.0,0.0,23.1
2016-02-27,7.7,0.0,13.5
2016-02-28,7.3,0.0,23.2
2016-02-29,9.8,0.0,14.5
2016-03-01,6.5,0.0,16.3
2016-03-02,3.1,0.0,15.6
2016-03-03,4.2,0.0,26.2
2016-03-04,6.5,0.0,22.0
2016-03-05,9.4,0.0,11.0
2016-03-06,13.8,0.0,11.7
2016-03-07,14.2,0.0,19.6
2016-03-08,11.9,0.0,20.1
2016-03-09,8.5,2.5,11.3
2016-03-10,7.6,0.0,9.5
2016-03-11,9.4,0.0,16.1
2016-03-12,11.1,0.3,15.4
2016-03-13,7.2,1.3,20.5
2016-03-14,6.5,0.4,15.4
2016-03-15,7.5,1.3,28.2
2016-03-16,6.2,0.0,34.9
2016-03-17,3.3,0.0,38.5
2016-03-18,3.7,0.2,30.2
2016-03-19,7.5,0.0,26.5
2016-03-20,9.7,0.0,21.6
2016-03-21,8.5,0.4,29.8
2016-03-22,3.5,0.0,25.7
2016-03-23,8.8,1.8,32.4
2016-03-24,10.0,0.1,26.9
2016-03-25,11.0,0.0,12.6
2016-03-26,13.3,0.0,25.6
2016-03-27,17.1,0.5,17.3
2016-03-28,15.5,0.0,10.2
2016-03-29,14.7,0.0,16.6
2016-03-30,13.9,3.7,15.3
2016-03-31,10.8,4.0,33.9
2016-04-01,9.2,0.0,24.3
2016-04-02,9.6,0.0,16.0
2016-04-03,11.3,1.3,21.4
2016-04-04,11.4,0.4,22.5
2016-04-05,8.0,7.3,21.3
2016-04-06,8.0,0.2,20.8
2016-04-07,8.9,0.0,26.8
2016-04-08,7.9,0.0,17.3
2016-04-09,7.3,0.2,13.5
2016-04-10,8.6,0.0,20.2
2016-04-11,11.4,0.0,27.0
2016-04-12,14.2,0.0,16.3
2016-04-13,15.3,0.0,17.4
2016-04-14,17.7,0.0,31.0
2016-04-15,17.8,0.0,24.5
2016-04-16,18.9,0.0,24.1
2016-04-17,18.3,1.8,18.4
2016-04-18,17.9,0.0,28.9
2016-04-19,16.3,0.0,22.9
2016-04-20,17.2,0.0,22.4
2016-04-21,17.2,2.3,19.9
2016-04-22,18.6,0.0,10.7
2016-04-23,18.4,0.0,27.6
2016-04-24,14.4,0.0,23.8
2016-04-25,16.6,0.0,27.3
2016-04-26,18.9,0.0,19.6
2016-04-27,20.3,0.0,12.0
2016-04-28,19.3,0.5,27.2
2016-04-29,18.3,0.0,21.5
2016-04-30,19.1,0.0,31.1
2016-05-01,16.0,4.2,27.9
2016-05-02,15.9,0.0,19.0
2016-05-03,16.0,7.4,18.9
2016-05-04,14.7,6.4,21.5
2016-05-05,16.7,0.0,19.7
2016-05-06,17.1,2.1,18.6
2016-05-07,20.3,0.0,15.9
2016-05-08,21.0,0.2,23.6
2016-05-09,17.2,0.0,16.5
2016-05-10,17.0,0.0,12.5
2016-05-11,18.7,0.0,15.3
2016-05-12,20.4,0.0,17.1
2016-05-13,22.3,0.0,22.0
2016-05-14,22.4,1.2,28.8
2016-05-15,20.9,0.0,23.4
2016-05-16,19.5,0.0,15.5
2016-05-17,18.7,0.0,17.2
2016-05-18,17.9,0.0,20.9
2016-05-19,19.4,0.0,32.1
2016-05-20,22.1,0.0,38.3
2016-05-21,23.4,0.0,31.4
2016-05-22,23.2,0.0,24.3
2016-05-23,22.0,0.0,20.5
2016-05-24,23.4,0.0,11.3
2016-05-25,23.7,0.0,14.2
2016-05-26,24.5,0.0,13.1
2016-05-27,25.5,0.0,19.3
2016-05-28,24.7,0.0,16.1
2016-05-29,25.2,0.0,12.9
2016-05-30,26.7,0.0,12.0
2016-05-31,27.7,0.0,10.3
2016-06-01,27.8,0.4,17.9
2016-06-02,25.5,0.8,26.9
2016-06-03,25.8,0.0,18.5
2016-06-04,26.3,1.9,21.5
2016-06-05,24.1,0.0,16.9
2016-06-06,27.0,1.5,14.8
2016-06-07,30.2,0.2,20.7
2016-06-08,25.9,0.0,13.8
2016-06-09,29.9,1.5,25.4
2016-06-10,29.4,0.0,19.9
2016-06-11,28.3,0.0,19.5
2016-06-12,25.4,0.0,14.4
2016-06-13,25.7,1.1,14.0
2016-06-14,22.8,3.9,22.3
2016-06-15,20.7,7.2,21.5
2016-06-16,22.1,1.7,23.9
2016-06-17,24.1,0.0,16.1
2016-06-18,26.9,0.0,19.9
2016-06-19,25.2,0.0,18.6
2016-06-20,26.5,0.0,13.0
2016-06-21,23.8,0.0,20.4
2016-06-22,24.3,0.0,21.3
2016-06-23,26.0,0.0,7.9
2016-06-24,27.8,0.0,12.2
2016-06-25,29.9,0.4,19.8
2016-06-26,26.1,0.0,30.3
2016-06-27,23.0,0.0,16.7
2016-06-28,26.7,0.0,19.7
2016-06-29,29.6,0.0,18.5
2016-06-30,30.0,0.0,25.4
2016-07-01,27.2,0.0,15.7
2016-07-02,26.1,0.0,20.6
2016-07-03,26.1,0.0,19.5
2016-07-04,25.5,0.2,20.4
2016-07-05,25.6,0.0,13.0
2016-07-06,27.1,0.0,18.7
2016-07-07,28.2,0.0,17.7
2016-07-08,30.5,0.0,19.5
2016-07-09,31.8,0.0,19.0
2016-07-10,32.7,0.0,12.3
2016-07-11,33.8,0.0,15.5
2016-07-12,33.8,0.0,19.0
2016-07-13,29.8,0.0,26.7
2016-07-14,28.7,0.0,22.9
2016-07-15,29.2,0.0,18.7
2016-07-16,30.4,0.0,21.9
2016-07-17,28.6,0.0,18.7
2016-07-18,27.3,0.0,17.6
2016-07-19,29.5,0.0,20.6
2016-07-20,30.0,0.0,20.7
2016-07-21,28.6,0.2,21.3
2016-07-22,27.0,0.0,19.9
2016-07-23,27.9,0.0,12.7
2016-07-24,29.9,0.0,18.8
2016-07-25,29.7,1.2,13.3
2016-07-26,29.5,0.0,20.3
2016-07-27,28.3,1.5,20.6
2016-07-28,24.8,0.0,20.7
2016-07-29,24.4,0.0,13.3
2016-07-30,26.1,0.0,10.7
2016-07-31,28.7,0.0,11.3
2016-08-01,29.0,0.0,20.2
2016-08-02,26.1,0.0,24.3
2016-08-03,26.4,0.0,25.5
2016-08-04,28.2,0.0,23.2
2016-08-05,27.9,0.0,18.9
2016-08-06,28.6,0.0,19.9
2016-08-07,29.7,0.0,22.2
2016-08-08,30.9,0.0,24.1
2016-08-09,30.7,0.0,27.3
2016-08-10,30.4,0.0,30.8
2016-08-11,30.4,0.0,26.7
2016-08-12,28.8,0.0,28.5
2016-08-13,28.4,0.0,28.6
2016-08-14,28.5,0.0,28.4
2016-08-15,29.2,0.1,32.5
2016-08-16,28.0,0.0,29.0
2016-08-17,27.7,0.0,20.9
2016-08-18,28.2,0.0,31.3
2016-08-19,28.8,0.0,25.6
2016-08-20,28.8,0.0,19.9
2016-08-21,28.2,0.2,26.9
2016-08-22,24.8,0.0,30.2
2016-08-23,23.5,0.0,30.0
2016-08-24,23.5,0.0,31.7
2016-08-25,25.1,0.0,22.2
2016-08-26,27.0,0.0,15.1
2016-08-27,28.1,0.0,14.0
2016-08-28,28.6,0.0,14.9
2016-08-29,27.7,0.0,12.0
2016-08-30,27.0,0.0,24.3
2016-08-31,22.9,0.0,28.4
2016-09-01,23.3,0.0,25.3
2016-09-02,24.9,0.0,13.7
2016-09-03,24.2,0.0,17.9
2016-09-04,21.8,0.0,13.3
2016-09-05,22.4,0.0,14.5
2016-09-06,24.0,0.0,11.7
2016-09-07,25.1,0.0,11.2
2016-09-08,23.7,0.6,25.3
2016-09-09,21.9,0.0,16.9
2016-09-10,24.1,0.0,15.3
2016-09-11,18.9,2.3,22.8
2016-09-12,18.4,0.0,20.1
2016-09-13,16.6,0.0,20.7
2016-09-14,17.2,0.0,10.4
2016-09-15,20.8,0.0,13.7
2016-09-16,24.2,1.0,29.4
2016-09-17,17.7,0.0,20.5
2016-09-18,18.4,0.0,9.0
2016-09-19,19.4,0.0,8.9
2016-09-20,21.0,0.0,15.8
2016-09-21,22.0,0.0,23.2
2016-09-22,22.8,0.0,24.8
2016-09-23,23.7,0.0,29.5
2016-09-24,21.1,0.0,33.2
2016-09-25,19.8,0.0,32.2
2016-09-26,19.2,0.0,19.9
2016-09-27,20.5,0.0,13.6
2016-09-28,19.5,0.0,19.8
2016-09-29,14.9,11.4,17.6
2016-09-30,13.2,0.9,22.8
2016-10-01,12.0,0.2,15.2
2016-10-02,12.8,0.0,17.2
2016-10-03,14.2,0.0,13.4
2016-10-04,14.9,0.0,25.4
2016-10-05,15.3,0.0,30.3
2016-10-06,14.7,0.0,28.0
2016-10-07,15.2,0.0,18.4
2016-10-08,10.6,0.0,21.9
2016-10-09,11.4,0.0,18.9
2016-10-10,12.8,0.0,10.1
2016-10-11,15.3,0.0,16.3
2016-10-12,12.5,0.2,16.0
2016-10-13,5.4,0.0,20.9
2016-10-14,4.7,0.0,14.5
2016-10-15,6.9,0.8,14.8
2016-10-16,7.3,0.5,10.8
2016-10-17,7.1,3.9,15.9
2016-10-18,3.4,0.0,25.6
2016-10-19,3.1,0.0,20.6
2016-10-20,4.7,0.1,12.3
2016-10-21,4.7,0.1,14.1
2016-10-22,1.8,0.0,14.0
2016-10-23,0.1,0.0,20.7
2016-10-24,-1.8,0.0,20.8
2016-10-25,-2.7,0.0,17.3
2016-10-26,-0.2,0.0,20.8
2016-10-27,2.1,0.0,27.2
2016-10-28,4.7,0.0,17.5
2016-10-29,5.9,0.0,8.2
2016-10-30,3.8,0.0,12.6
2016-10-31,7.9,0.5,17.3
2016-11-01,7.0,3.1,16.7
2016-11-02,6.7,7.2,17.5
2016-11-03,4.5,26.9,29.3
2016-11-04,-0.2,0.2,27.6
2016-11-05,0.9,0.0,13.6
2016-11-06,1.8,0.0,9.6
2016-11-07,0.9,0.0,12.6
2016-11-08,0.3,0.0,21.3
2016-11-09,2.8,0.0,16.7
2016-11-10,3.1,0.0,9.4
2016-11-11,5.2,0.0,14.3
2016-11-12,6.7,0.0,14.2
2016-11-13,6.9,0.0,27.4
2016-11-14,2.7,0.0,16.3
2016-11-15,-0.6,2.1,21.1
2016-11-16,-4.2,1.5,23.3
2016-11-17,-5.6,0.0,22.2
2016-11-18,-5.7,0.0,30.4
2016-11-19,-5.0,0.5,33.3
2016-11-20,-10.0,0.0,27.6
2016-11-21,-11.2,0.0,21.4
2016-11-22,-11.0,0.0,9.4
2016-11-23,-8.5,0.0,10.9
2016-11-24,-8.9,0.0,20.9
2016-11-25,-7.6,0.0,15.9
2016-11-26,-5.7,0.0,18.7
2016-11-27,-5.4,0.0,17.1
2016-11-28,-4.7,0.0,10.7
2016-11-29,-4.9,0.0,8.8
2016-11-30,-2.4,0.0,15.1
2016-12-01,2.7,0.0,17.9
2016-12-02,1.6,0.0,14.3
2016-12-03,6.8,0.4,20.6
2016-12-04,3.6,0.0,21.5
2016-12-05,1.1,0.2,13.4
2016-12-06,-0.3,1.0,21.3
2016-12-07,-1.6,5.4,23.0
2016-12-08,-4.4,0.1,26.1
2016-12-09,-9.3,0.0,28.6
2016-12-10,-10.0,0.0,20.6
2016-12-11,-0.8,1.3,24.6
2016-12-12,1.1,0.1,19.3
2016-12-13,2.4,0.0,15.4
2016-12-14,3.8,0.2,15.8
2016-12-15,2.1,0.0,13.7
2016-12-16,-1.8,1.8,28.0
2016-12-17,-7.4,0.0,17.8
2016-12-18,-6.9,0.0,9.2
2016-12-19,-9.7,0.0,20.7
2016-12-20,-5.9,0.1,14.1
2016-12-21,-4.0,0.0,9.1
2016-12-22,-2.8,3.0,23.7
2016-12-23,-8.6,0.1,19.4
2016-12-24,-15.9,0.0,10.7
2016-12-25,-11.8,0.0,11.7
2016-12-26,-5.4,0.7,13.0
2016-12-27,-2.7,3.1,22.2
2016-12-28,-3.7,0.0,19.3
2016-12-29,-5.3,0.0,19.7
2016-12-30,-8.4,0.0,16.3
2016-12-31,-6.7,0.0,13.3
2017-01-01,-4.9,0.0,9.3
2017-01-02,-0.7,0.1,10.8
2017-01-03,0.1,1.9,19.5
2017-01-04,0.8,0.6,14.0
2017-01-05,1.0,0.6,6.3
2017-01-06,-0.9,0.0,15.0
2017-01-07,-1.9,0.0,21.2
2017-01-08,-4.0,0.0,15.5
2017-01-09,-4.5,0.0,9.7
2017-01-10,-3.1,0.0,12.9
2017-01-11,-2.3,0.0,15.6
2017-01-12,-6.1,0.0,8.0
2017-01-13,-6.1,0.0,15.5
2017-01-14,-6.5,0.0,21.9
2017-01-15,-6.3,0.0,27.1
2017-01-16,-6.2,0.0,24.4
2017-01-17,-6.0,0.0,15.9
2017-01-18,-5.7,0.2,9.0
2017-01-19,-3.5,0.0,13.2
2017-01-20,-4.0,0.6,9.7
2017-01-21,-5.8,0.2,14.8
2017-01-22,-2.2,0.0,22.9
2017-01-23,-4.0,0.4,26.8
2017-01-24,-4.7,0.1,21.2
2017-01-25,-1.8,0.0,19.1
2017-01-26,-1.9,0.0,13.8
2017-01-27,0.2,0.0,12.6
2017-01-28,-3.1,0.0,11.8
2017-01-29,-1.5,0.0,15.5
2017-01-30,-0.6,13.9,27.6
2017-01-31,-4.1,2.9,28.6
2017-02-01,-6.1,0.3,18.5
2017-02-02,-6.8,0.0,10.3
2017-02-03,-7.5,0.6,28.9
2017-02-04,-10.8,0.2,25.0
2017-02-05,-16.2,0.0,12.2
2017-02-06,-14.2,0.0,12.6
2017-02-07,-13.6,0.0,12.7
2017-02-08,-5.6,0.7,22.7
2017-02-09,-16.7,1.1,22.0
2017-02-10,-21.8,0.0,15.5
2017-02-11,-22.0,0.0,12.9
2017-02-12,-22.2,0.0,10.6
2017-02-13,-19.0,0.0,17.7
2017-02-14,-12.3,0.0,24.4
2017-02-15,-7.9,0.0,14.8
2017-02-16,-2.2,1.4,13.8
2017-02-17,-5.4,0.0,14.4
2017-02-18,-7.4,0.0,18.6
2017-02-19,-6.7,0.0,20.4
2017-02-20,-1.2,0.0,20.7
2017-02-21,-2.0,0.0,9.5
2017-02-22,-3.2,0.0,12.2
2017-02-23,-0.3,0.0,14.5
2017-02-24,3.3,0.0,15.9
2017-02-25,1.6,2.0,20.5
2017-02-26,2.3,0.0,14.7
2017-02-27,3.1,0.0,21.7
2017-02-28,-1.9,0.0,14.1
2017-03-01,-1.0,0.0,12.8
2017-03-02,-0.4,0.2,12.8
2017-03-03,-1.8,0.0,22.5
2017-03-04,-0.5,0.0,25.1
2017-03-05,-0.5,0.0,23.4
2017-03-06,-0.7,0.0,11.5
2017-03-07,-0.4,0.0,16.1
2017-03-08,0.0,0.0,14.8
2017-03-09,-1.9,0.0,20.9
2017-03-10,-3.3,0.0,18.8
2017-03-11,-3.9,0.0,13.7
2017-03-12,-3.5,0.0,21.5
2017-03-13,-1.3,0.0,20.1
2017-03-14,-0.1,0.0,12.1
2017-03-15,2.1,0.0,20.4
2017-03-16,1.0,0.0,14.3
2017-03-17,0.6,0.0,22.5
2017-03-18,1.4,0.0,27.7
2017-03-19,2.4,0.0,22.5
2017-03-20,4.4,0.0,30.7
2017-03-21,4.4,0.0,34.6
2017-03-22,5.2,1.5,23.9
2017-03-23,5.6,2.6,18.1
2017-03-24,4.2,0.0,13.9
2017-03-25,3.7,0.6,10.4
2017-03-26,4.9,0.1,20.2
2017-03-27,5.6,0.0,16.6
2017-03-28,11.6,0.9,19.9
2017-03-29,11.4,1.4,17.5
2017-03-30,6.5,0.0,31.0
2017-03-31,7.7,0.0,12.9
2017-04-01,2.5,0.0,24.5
2017-04-02,3.3,0.0,23.7
2017-04-03,2.0,0.0,15.6
2017-04-04,4.2,0.0,13.3
2017-04-05,4.9,1.6,23.2
2017-04-06,2.9,0.0,12.2
2017-04-07,7.0,0.0,19.0
2017-04-08,11.1,0.0,19.8
2017-04-09,14.1,0.0,17.2
2017-04-10,15.7,0.6,14.2
2017-04-11,16.5,0.4,30.4
2017-04-12,14.9,1.4,17.0
2017-04-13,13.2,15.3,23.7
2017-04-14,14.2,0.4,17.7
2017-04-15,17.8,0.3,23.1
2017-04-16,15.4,0.0,18.7
2017-04-17,12.9,0.0,21.9
2017-04-18,15.3,0.0,25.7
2017-04-19,16.9,0.0,16.9
2017-04-20,18.5,0.2,16.6
2017-04-21,14.6,4.1,27.6
2017-04-22,16.5,0.0,17.3
2017-04-23,17.6,0.0,20.5
2017-04-24,19.1,0.0,18.4
2017-04-25,21.6,0.0,14.4
2017-04-26,19.8,0.0,28.3
2017-04-27,13.8,0.0,22.6
2017-04-28,12.5,0.4,25.8
2017-04-29,14.3,2.4,16.6
2017-04-30,15.6,0.0,10.4
2017-05-01,16.4,0.0,22.7
2017-05-02,16.3,0.0,29.5
2017-05-03,19.3,0.0,33.5
2017-05-04,20.7,0.0,21.7
2017-05-05,24.0,0.1,24.2
2017-05-06,21.9,0.0,22.1
2017-05-07,17.6,0.0,11.8
2017-05-08,20.7,0.1,19.8
2017-05-09,23.2,0.1,24.8
2017-05-10,22.3,0.1,19.9
2017-05-11,22.4,0.0,11.3
2017-05-12,26.0,0.0,11.2
2017-05-13,26.9,0.0,24.5
2017-05-14,23.0,0.0,28.7
2017-05-15,20.6,0.0,17.2
2017-05-16,21.2,0.3,25.3
2017-05-17,17.6,2.5,25.2
2017-05-18,16.3,3.9,24.4
2017-05-19,19.2,0.0,25.6
2017-05-20,21.2,0.0,21.4
2017-05-21,23.2,0.0,18.7
2017-05-22,26.7,0.0,21.7
2017-05-23,22.7,0.0,21.1
2017-05-24,23.8,0.0,10.8
2017-05-25,24.6,0.0,19.0
2017-05-26,24.4,0.2,22.4
2017-05-27,26.5,0.0,22.1
2017-05-28,23.0,0.0,14.9
2017-05-29,23.9,0.1,32.3
2017-05-30,16.4,0.0,27.5
2017-05-31,19.7,0.0,19.5
2017-06-01,23.1,0.0,16.3
2017-06-02,26.4,0.0,16.6
2017-06-03,28.4,0.1,21.0
2017-06-04,25.1,0.0,24.6
2017-06-05,22.4,0.1,14.0
2017-06-06,19.6,0.7,30.9
2017-06-07,19.6,0.0,10.5
2017-06-08,23.2,0.0,10.0
2017-06-09,27.4,0.0,23.2
2017-06-10,22.2,0.0,22.9
2017-06-11,21.6,0.0,16.6
2017-06-12,24.9,0.0,20.9
2017-06-13,27.7,0.0,19.4
2017-06-14,23.2,1.8,23.9
2017-06-15,23.0,0.0,11.1
2017-06-16,26.7,0.0,10.2
2017-06-17,30.2,0.0,22.8
2017-06-18,26.4,0.0,17.8
2017-06-19,24.9,0.0,18.8
2017-06-20,26.3,0.0,18.4
2017-06-21,27.6,0.0,12.1
2017-06-22,29.4,0.1,21.7
2017-06-23,28.4,0.1,29.7
2017-06-24,27.5,0.7,17.3
2017-06-25,27.4,0.0,14.8
2017-06-26,27.4,0.0,23.8
2017-06-27,24.0,0.0,23.0
2017-06-28,25.5,0.0,14.0
2017-06-29,28.6,0.0,19.0
2017-06-30,30.4,0.2,20.9
2017-07-01,30.8,0.0,22.5
2017-07-02,28.6,0.0,16.2
2017-07-03,31.1,0.0,13.4
2017-07-04,33.1,0.0,17.4
2017-07-05,34.1,0.0,15.7
2017-07-06,35.5,0.0,16.2
2017-07-07,32.8,0.0,18.8
2017-07-08,31.9,0.0,18.3
2017-07-09,30.5,0.0,21.8
2017-07-10,27.6,0.2,16.9
2017-07-11,24.6,2.1,26.6
2017-07-12,24.5,0.5,23.7
2017-07-13,22.2,0.6,22.3
2017-07-14,21.3,0.0,18.5
2017-07-15,22.5,0.0,15.3
2017-07-16,24.7,0.0,23.7
2017-07-17,24.3,0.0,20.3
2017-07-18,26.6,0.0,22.2
2017-07-19,26.9,0.0,23.1
2017-07-20,26.6,0.0,20.1
2017-07-21,28.9,0.0,19.9
2017-07-22,30.0,0.0,24.0
2017-07-23,31.4,0.0,16.2
2017-07-24,32.9,0.0,20.0
2017-07-25,33.0,0.0,19.9
2017-07-26,31.5,0.0,17.9
2017-07-27,30.2,0.0,17.6
2017-07-28,28.9,0.0,16.3
2017-07-29,28.6,0.0,19.9
2017-07-30,29.8,0.0,19.3
2017-07-31,30.7,0.0,24.9
2017-08-01,29.3,0.0,22.4
2017-08-02,30.8,0.0,12.6
2017-08-03,27.2,1.1,26.6
2017-08-04,25.0,0.3,20.1
2017-08-05,27.3,0.0,19.5
2017-08-06,30.8,0.0,20.6
2017-08-07,33.3,0.0,22.4
2017-08-08,31.1,0.0,23.9
2017-08-09,29.8,0.0,18.6
2017-08-10,29.2,0.8,25.1
2017-08-11,22.2,0.0,25.1
2017-08-12,19.8,0.0,13.7
2017-08-13,22.0,0.0,12.8
2017-08-14,23.2,0.0,12.7
2017-08-15,24.6,0.1,25.8
2017-08-16,25.0,0.0,24.7
2017-08-17,24.2,0.0,19.6
2017-08-18,25.0,0.0,21.1
2017-08-19,25.3,0.0,17.8
2017-08-20,24.9,0.0,23.2
2017-08-21,25.3,0.0,19.0
2017-08-22,24.8,0.0,33.8
2017-08-23,25.9,0.0,34.5
2017-08-24,27.1,0.0,30.5
2017-08-25,27.1,0.0,26.7
2017-08-26,27.0,0.0,19.6
2017-08-27,27.4,0.0,13.0
2017-08-28,27.7,0.0,12.8
2017-08-29,28.1,0.0,14.0
2017-08-30,28.7,0.0,18.8
2017-08-31,29.1,0.0,20.4
2017-09-01,29.3,0.0,15.4
2017-09-02,28.6,0.0,12.1
2017-09-03,28.0,0.0,14.5
2017-09-04,28.0,0.0,15.0
2017-09-05,26.3,0.0,22.1
2017-09-06,22.3,0.0,23.6
2017-09-07,22.0,0.0,9.4
2017-09-08,23.1,0.0,8.8
2017-09-09,24.6,0.0,20.2
2017-09-10,22.7,0.0,24.9
2017-09-11,20.1,0.0,21.3
2017-09-12,15.3,0.0,14.3
2017-09-13,16.5,0.0,14.8
2017-09-14,18.8,0.0,21.8
2017-09-15,19.5,0.0,17.5
2017-09-16,21.0,0.0,22.3
2017-09-17,22.2,0.0,18.5
2017-09-18,22.9,0.0,11.0
2017-09-19,23.2,0.0,17.4
2017-09-20,22.4,0.0,25.8
2017-09-21,22.0,0.0,27.2
2017-09-22,23.3,0.0,18.7
2017-09-23,17.7,0.0,24.4
2017-09-24,12.0,0.0,24.0
2017-09-25,12.2,0.0,21.1
2017-09-26,13.2,0.0,12.6
2017-09-27,13.4,0.0,15.3
2017-09-28,9.7,0.0,23.7
2017-09-29,7.3,0.1,11.3
2017-09-30,7.3,0.0,8.8
2017-10-01,8.5,0.0,15.2
2017-10-02,11.9,0.0,11.7
2017-10-03,10.5,0.0,20.9
2017-10-04,8.4,0.3,22.4
2017-10-05,7.4,0.1,14.2
2017-10-06,6.0,0.0,19.3
2017-10-07,8.1,0.0,23.6
2017-10-08,9.5,0.0,27.1
2017-10-09,11.8,0.0,29.3
2017-10-10,12.8,0.0,29.3
2017-10-11,13.0,0.0,15.0
2017-10-12,13.5,0.0,10.4
2017-10-13,15.0,0.2,15.1
2017-10-14,13.8,1.4,13.8
2017-10-15,12.6,0.0,9.0
2017-10-16,14.4,1.6,18.6
2017-10-17,13.5,2.5,33.7
2017-10-18,8.5,3.7,29.5
2017-10-19,9.0,0.0,29.8
2017-10-20,10.1,0.0,18.1
2017-10-21,10.0,0.0,10.3
2017-10-22,11.4,0.0,9.0
2017-10-23,12.0,0.5,17.3
2017-10-24,7.0,2.5,25.8
2017-10-25,3.2,0.0,16.6
2017-10-26,4.3,0.0,25.8
2017-10-27,9.6,0.2,12.7
2017-10-28,7.7,0.0,15.3
2017-10-29,7.8,0.2,18.3
2017-10-30,16.3,0.2,21.4
2017-10-31,18.0,0.0,18.3
2017-11-01,13.2,0.0,11.4
2017-11-02,12.6,0.3,21.3
2017-11-03,7.1,0.0,24.2
2017-11-04,6.1,0.0,10.1
2017-11-05,8.7,0.2,21.1
2017-11-06,8.7,0.0,11.9
2017-11-07,6.5,0.0,10.9
